title	url	index
633. Star Wars IX: The Rise of Skywalker (SPOILER REVIEW)	http://traffic.libsyn.com/teacherluke/633._Star_Wars_IX__The_Rise_of_Skywalker_SPOIILER_REVIEW.mp3	
634. A New Year Ramble for 2020 (Part 1)	http://traffic.libsyn.com/teacherluke/634._A_New_Year_Ramble_for_2020_Part_1.mp3	
635. A New Year Ramble for 2020 (Part 2) Motivation / New Year’s Rules / Bilingual Daughter / Neil Innes	http://traffic.libsyn.com/teacherluke/635._A_New_Year_Ramble_for_2020_Part_2_Motivation___New_Years_Rules___Bilingual_Daughter___Neil_Innes.mp3	
636. James & Luke Discuss Star Wars IX (SPOILERS) Final Star Wars Episode Ever?	http://traffic.libsyn.com/teacherluke/636._James__Luke_Discuss_Star_Wars_IX_SPOILERS_Final_Star_Wars_Episode_Everb.mp3	
637. 5 Quintessentially English Things (that you might not know about) with James	http://traffic.libsyn.com/teacherluke/637._5_Quintessentially_English_Things_that_you_might_not_know_about_with_James.mp3	
638. 3 Quintessentially British Things (that you might not know about) with Dad	http://traffic.libsyn.com/teacherluke/638._3_Quintessentially_British_Things_that_you_might_not_know_about_with_Dad.mp3	
639. 3 Quintessentially British Books (that you might not know about) with Mum	http://traffic.libsyn.com/teacherluke/639._3_Quintessentially_British_Books_that_you_might_not_know_about_with_Mum.mp3	
640. IELTS Speaking Success with Keith O’Hare	http://traffic.libsyn.com/teacherluke/640._IELTS_Speaking_with_Keith_OHare.mp3	
641. Catching Up with Amber & Paul #9	http://traffic.libsyn.com/teacherluke/641._Catching_Up_with_Amber__Paul_9.mp3	
642. The Lying Game Returns (with Amber & Paul)	http://traffic.libsyn.com/teacherluke/642._The_Lying_Game_Returns_with_Amber__Paul.mp3	
643. The Intercultural Communication Dance with Sherwood Fleming	http://traffic.libsyn.com/teacherluke/643._The_Intercultural_Communication_Dance_with_Sherwood_Fleming.mp3	
644. The Rick Thompson Report: Is Brexit Done?	http://traffic.libsyn.com/teacherluke/644._The_Rick_Thompson_Report__Is_Brexit_Done.mp3	
645. British Comedy: Alan Partridge (Part 4)	http://traffic.libsyn.com/teacherluke/645._British_Comedy__Alan_Partridge_Part_4.mp3	
646. British Comedy: Alan Partridge (Part 5)	http://traffic.libsyn.com/teacherluke/646._British_Comedy__Alan_Partridge_Part_5.mp3	
647. British Comedy: Alan Partridge (Part 6)	http://traffic.libsyn.com/teacherluke/647._British_Comedy__Alan_Partridge_Part_6.mp3	
648. Ian Moore Returns	http://traffic.libsyn.com/teacherluke/648._Ian_Moore_Returns.mp3	
649. An Unedited Ramble (March 2020) Never Explain, Never Apologise? / No Stress / Method To The Madness / 3 Songs on Guitar	http://traffic.libsyn.com/teacherluke/649._An_Unedited_Ramble_March_2020_Never_Explain_Never_Apologise___No_Stress____Method_To_The_Madness___3_Songs_on_Guitar.mp3	
650. British Music: Jungle (with James)	http://traffic.libsyn.com/teacherluke/650._British_Music__Jungle_with_James.mp3	
651. Coronavirus (COVID-19) Vocabulary	http://traffic.libsyn.com/teacherluke/651._Coronavirus_COVID-19_Vocabulary.mp3	
652. The Rick Thompson Report: Coronavirus (COVID-19)	http://traffic.libsyn.com/teacherluke/652._The_Rick_Thompson_Report__Coronavirus_COVID-19.mp3	
653. Gill’s Book Club – “The Five: The Untold Lives of the Women Killed by Jack the Ripper” by Hallie Rubenhold / How to read books to improve your English	http://traffic.libsyn.com/teacherluke/653._Gills_Book_Club_The_Five__The_Untold_Lives_of_the_Women_Killed_by_Jack_the_Ripper_by_Hallie_Rubenhold1.mp3	
654. Computer-based IELTS / Stories about The First Time… (with Jessica Beck from IELTS Energy Podcast)	http://traffic.libsyn.com/teacherluke/654._Computer-based_IELTS___The_First_Time_with_Jessica_Beck_from_IELTS_Energy_Podcast_.mp3	
655. Coping with Isolation / Describing Feelings and Emotions – Vocabulary & Experiences	http://traffic.libsyn.com/teacherluke/655._Coping_with_Isolation___Describing_Feelings_and_Emotions_-_Vocabulary__Experiences.mp3	
656. British Comedy: Karl Pilkington’s Monkey News / The Ricky Gervais Show	http://traffic.libsyn.com/teacherluke/656._British_Comedy__Karl_Pilkingtons_Monkey_News___The_Ricky_Gervais_Show.mp3	
657. [1/2] Why do Brits sing with American accents?	http://traffic.libsyn.com/teacherluke/657._1_2_Why_do_Brits_sing_with_American_accents_b.mp3	
658. [2/2] Why do Brits sing with American accents?	http://traffic.libsyn.com/teacherluke/658._2_2_Why_do_Brits_sing_with_American_accents.mp3	
659. Lockdown Chat with Cara Leopold	http://traffic.libsyn.com/teacherluke/659._Lockdown_Chat_with_Cara_Leopold_.mp3	
660. Using TV Series & Films to Improve Your English	http://traffic.libsyn.com/teacherluke/660._Using_TV_Series_and_Films_to_Improve_Your_English.mp3	
662. Catching Up with Amber & Paul #10 (Surviving Lockdown with Kids)	http://traffic.libsyn.com/teacherluke/662._Catching_Up_with_Amber__Paul_10_Surviving_Lockdown_with_Kids.mp3	
663. The Lockdown Lying Game with Amber & Paul	http://traffic.libsyn.com/teacherluke/663._The_Lockdown_Lying_Game_with_Amber__Paul.mp3	
664. Lockdown Ramble with My Wife	https://traffic.libsyn.com/secure/teacherluke/664._A_Lockdown_Ramble_with_My_Wife.mp3	
665. A Chinwag with Sebastian Marx / 18+ British slang phrases that Americans don’t understand	https://traffic.libsyn.com/secure/teacherluke/665._A_Chinwag_with_Sebastian_Marx___18_British_slang_phrases_that_Americans_dont_understand.mp3	
666. [Part 1] The Number of the Beast / Scary Music / Black Sabbath (with James)	https://traffic.libsyn.com/secure/teacherluke/666._Part_1_The_Number_of_the_Beast___Scary_Music___Black_Sabbath_with_James.mp3	
666. [Part 2] Frightening Experiences (with James)	https://traffic.libsyn.com/secure/teacherluke/666._Part_2_Frightening_Experiences_with_James.mp3	
666. [Part 3] Favourite Scary Films (with James)	https://traffic.libsyn.com/secure/teacherluke/666._Part_3_Favourite_Scary_Films_with_James.mp3	
667. Four Way Call (with Alex, Moz & Paul)	https://traffic.libsyn.com/secure/teacherluke/667._Four_Way_Call_with_Alex_Moz__Paulb.mp3	
668. LEP LIVE! Ask Me Anything / Hang Out With Luke (AUDIO VERSION)	https://traffic.libsyn.com/secure/teacherluke/668._LEP_LIVE_Ask_Me_Anything___Hang_Out_With_Luke_AUDIO_VERSION.mp3	
669. How to Learn English	https://traffic.libsyn.com/secure/teacherluke/669._How_to_Learn_English1.mp3	
670. Language Learning with James Harris	https://traffic.libsyn.com/secure/teacherluke/670._Language_Learning_with_James_Harris.mp3	
671. Aussie English with Pete Smissen	https://traffic.libsyn.com/secure/teacherluke/671._Aussie_English_with_Pete_Smissen.mp3	
672. The Rick Thompson Report: COVID / BREXIT / BLM (July 2020)	https://traffic.libsyn.com/secure/teacherluke/672._The_Rick_Thompson_Report__COVID___BREXIT___BLM_July_2020.mp3	
673. Conspiracies / UFOs / Life Hacks (with James)	https://traffic.libsyn.com/secure/teacherluke/673._Conspiracies___UFOs___Life_Hacks_with_James.mp3	
674. 19 Amusing Insurance Claims / Car Crash Vocabulary	https://traffic.libsyn.com/secure/teacherluke/674._19_Amusing_Insurance_Claims___Car_Crash_Vocab.mp3	
675. An Unplanned Pre-Holiday Ramble (July 2020)	https://traffic.libsyn.com/secure/teacherluke/675._An_Unplanned_Pre-Holiday_Ramble_July_2020.mp3	
676. David Crystal: Let’s Talk – How English Conversation Works	https://traffic.libsyn.com/secure/teacherluke/676._David_Crystal__Lets_Talk_-_How_English_Conversation_Worksb.mp3	
677. A Post-Holiday Ramble / Holiday Vocab / Stories	https://traffic.libsyn.com/secure/teacherluke/677._A_Post-Holiday_Ramble___Holiday_Vocab___Stories.mp3	
678. The Vintage Furniture Trade in London (with Howard Roach)	https://traffic.libsyn.com/secure/teacherluke/678._The_Vintage_Furniture_Trade_in_London_with_Howard_Roach.mp3	
679. Gill’s Book Club: A Gentleman In Moscow	https://traffic.libsyn.com/secure/teacherluke/679._Gills_Book_Club__A_Gentleman_In_Moscow.mp3	
680. Park Life – A Year in The Wildlife Of An Urban Park (by Rick Thompson) / Animal Collective Nouns	https://traffic.libsyn.com/secure/teacherluke/680._Park_Life_-_A_Year_in_The_Wildlife_Of_An_Urban_Park_by_Rick_Thompson___Animal_Collective_Nouns.mp3	
681. New Competition: Why I Should Be On LEP (WISBOLEP) / Story: The First Time I Said F*ck	https://traffic.libsyn.com/secure/teacherluke/681._New_Competition__Why_I_Should_Be_On_LEP_WISBOLEP___Story__The_First_Time_I_Said_F_ck_b.mp3	
682. Key Features of English Accents, Explained	https://traffic.libsyn.com/secure/teacherluke/682._Key_Features_of_English_Accents_Explained.mp3	
683. Feelgood Stories of Flirting with Marie Connolly	https://traffic.libsyn.com/secure/teacherluke/683._Feelgood_Stories_of_Flirting_with_Marie_Connolly.mp3	
684. Chasing the Tangent Train with Elspeth Graty	https://traffic.libsyn.com/secure/teacherluke/684._Chasing_the_Tangent_Train_with_Elspeth.mp3	
685. Raising Bilingual Children [1] Alex and his daughter Alice, in Moscow	https://traffic.libsyn.com/secure/teacherluke/685._Raising_Bilingual_Children_1_Alex_and_his_daughter_Alice_in_Moscow.mp3	
686. Christian from Canguro English	https://traffic.libsyn.com/secure/teacherluke/686._Christian_from_Canguro_English.mp3	
687. WISBOLEP Problem / Polite Requests / An Inspiring Email / Fly Me To the Moon	https://traffic.libsyn.com/secure/teacherluke/687._WISBOLEP_Problem___Polite_Requests___An_Inspiring_Email____Fly_Me_To_the_Moon.mp3	
688. Sean Connery	https://traffic.libsyn.com/secure/teacherluke/689._Sean_Connery.mp3	
689. Baking Cakes, Telling Jokes & Speaking Chinese with Kate Billington	https://traffic.libsyn.com/secure/teacherluke/689._Baking_Cakes_Telling_Jokes__Speaking_Chinese_with_Kate_Billington.mp3	
690. Urban vs Rural / Living Abroad / Cultural Differences (with Cara Leopold)	https://traffic.libsyn.com/secure/teacherluke/690._Urban_vs_Rural___Living_Abroad___Cultural_Differences_with_Cara_Leopold.mp3	
691. Jerome Butler – Dialect Coach	https://traffic.libsyn.com/secure/teacherluke/691._Jerome_Butler_-_Dialect_Coach.mp3	
692. WISBOLEP Competition Entries – Listen & Vote!	https://traffic.libsyn.com/secure/teacherluke/692._WISBOLEP_Competition_Entries_-_Listen__Vote.mp3	
693. English With Lucy / A Conversation with Lucy Earl	https://traffic.libsyn.com/secure/teacherluke/693._English_With_Lucy___A_Conversation_with_Lucy_Earl.mp3	
694. The Crown / The Royal Family (A Royal Ramble with My Wife)	https://traffic.libsyn.com/secure/teacherluke/694._The_Crown___The_Royal_Family_A_Royal_Ramble_with_My_Wife.mp3	
695. Pronunciation, Pragmatics & Procrastination with Emma	https://traffic.libsyn.com/secure/teacherluke/695._Pronunciation_Pragmatics__Procrastination_with_Emma_2.mp3	
696. WISBOLEP Competition Results + RAMBLE	https://traffic.libsyn.com/secure/teacherluke/696._WISBOLEP_Competition_Results__RAMBLE.mp3	
697. 11 Christmas Cracker Jokes for 2020, Explained	https://traffic.libsyn.com/secure/teacherluke/697._11_Christmas_Cracker_Jokes_for_2020_Explained.mp3	
698. Paul is on the Podcast / Random Questions with Paul Taylor	https://traffic.libsyn.com/secure/teacherluke/698._Paul_is_on_the_Podcast___Random_Questions_with_Paul_Taylor.mp3	
699. Welcome (back) to Luke’s English Podcast / FAQ (January 2021)	https://traffic.libsyn.com/secure/teacherluke/699._Welcome_back_to_Lukes_English_Podcast___FAQ_January_2021.mp3	
700. Marooned With My Music: Luke Thompson	https://traffic.libsyn.com/secure/teacherluke/700._Marooned_With_My_Music__Luke_Thompson.mp3	
701. Legal English with Louise Kulbicki	https://traffic.libsyn.com/secure/teacherluke/701._Legal_English_with_Louise_Kulbicki.mp3	
702. Emergency Questions (with James)	https://traffic.libsyn.com/secure/teacherluke/702._Emergency_Questions_with_James.mp3	
703. Walaa from Syria – WISBOLEP Competition Winner	https://traffic.libsyn.com/secure/teacherluke/703._Walaa_from_Syria_-_WISBOLEP_Competition_Winner_.mp3	
704. The Rick Thompson Report: Brexit Update (February 2021)	https://traffic.libsyn.com/secure/teacherluke/704._The_Rick_Thompson_Report__Brexit_Update_February_2021.mp3	
705. Kate Billington Returns (and she brought cake)	https://traffic.libsyn.com/secure/teacherluke/705._Kate_Billington_Returns_and_she_brought_cake.mp3	
706. [1/2] Let’s Play Another Text Adventure Game – “Zombolocaust” by Peter Carlson	https://traffic.libsyn.com/secure/teacherluke/706._1_2_Lets_Play_Another_Text_Adventure_Game_-_22Zombolocaust22_by_Peter_Carlson.mp3	
707. [2/2] Let’s Play Another Text Adventure Game – “Zombolocaust” by Peter Carlson	https://traffic.libsyn.com/secure/teacherluke/707._2_2_Lets_Play_Another_Text_Adventure_Game_-_22Zombolocaust22_by_Peter_Carlson.mp3	
708. Tasha Liu from China (WISBOLEP Runner-Up)	https://traffic.libsyn.com/secure/teacherluke/708._Tasha_Liu_from_China_WISBOLEP_Runner-Up.mp3	
709. The Stoicism of Groundhog Day (with Mum)	https://traffic.libsyn.com/secure/teacherluke/709._The_Stoicism_of_Groundhog_Day_with_Mum.mp3	
710. The Umbrella Man by Roald Dahl (Short Story)	https://traffic.libsyn.com/secure/teacherluke/710._The_Umbrella_Man_by_Roald_Dahl_Short_Story.mp3	
711. William from France  (WISBOLEP Runner-UP)	https://traffic.libsyn.com/secure/teacherluke/711._William_from_France__WISBOLEP_Runner-UP.mp3	
712. A Chat with Charlie Baxter	https://traffic.libsyn.com/secure/teacherluke/712._A_Chat_with_Charlie_Baxter_2.mp3	
713. Lucky Dip with Paul Taylor	https://traffic.libsyn.com/secure/teacherluke/713._Lucky_Dip_with_Paul_Taylor.mp3	
714. Robin from Hamburg  (WISBOLEP Runner-Up)	https://traffic.libsyn.com/secure/teacherluke/714._Robin_from_Hamburg__WISBOLEP_Runner-Up.mp3	
715. Catching up with Craig Wealand [LEP/AIRC Swapcast]	https://traffic.libsyn.com/secure/teacherluke/715._Catching_up_with_Craig_Wealand_LEP_AIRC_Swapcast.mp3	
716. Interview with a Pop Star from the 1960s – Megan Brady from The Applejacks	https://traffic.libsyn.com/secure/teacherluke/716._Interview_with_a_Pop_Star_from_the_1960s_-_Megan_Brady_from_The_Applejacks.mp3	
717. Gill’s Book Club: “One Two Three Four – The Beatles In Time” by Craig Brown	https://traffic.libsyn.com/secure/teacherluke/717._Gills_Book_Club__22One_Two_Three_Four_-_The_Beatles_In_Time22_by_Craig_Brown.mp3	
718. Michael the Shaman  (WISBLOEP Runner-Up)	https://traffic.libsyn.com/secure/teacherluke/718._Michael_the_Shaman__WISBLOEP_Runner-Up.mp3	
719. Amber & Paul are on the Podcast	https://traffic.libsyn.com/secure/teacherluke/719._Amber__Paul_are_on_the_Podcast.mp3	
720. How Fred Learns Vocabulary with the New York Times Spelling Bee (with Fred Eyangoh)	https://traffic.libsyn.com/secure/teacherluke/720._How_Fred_Learns_Vocabulary_with_the_New_York_Times_Spelling_Bee_with_Fred_Eyangohb.mp3	
721. Collins Dictionary Word Quizzes / Confusing Words with Fred Eyangoh	https://traffic.libsyn.com/secure/teacherluke/721._Collins_Dictionary_Word_Quizzes_with_Fred_Eyangoh.mp3	
722. Discussing John Lennon with Antony Rotunno	https://traffic.libsyn.com/secure/teacherluke/722._Discussing_John_Lennon_with_Antony_Rotunno.mp3	
723. Bahar from Iran  (WISBOLEP Runner-Up)	https://traffic.libsyn.com/secure/teacherluke/723._Bahar_from_Iran__WISBOLEP_Runner-Up.mp3	
724. The Mountain (Short Story) + Video	https://traffic.libsyn.com/secure/teacherluke/724._The_Mountain_Short_Story__Video.mp3	
725. Fun & Games for Learning English with Vickie Kelty	https://traffic.libsyn.com/secure/teacherluke/725._Fun__Games_for_Learning_English_with_Vickie_Kelty.mp3	
726. Describing John Lennon / Adjectives of Personality A-I (with Antony Rotunno)	https://traffic.libsyn.com/secure/teacherluke/726._Describing_John_Lennon___Adjectives_of_Personality_A-I_with_Antony_Rotunno.mp3	
727. Describing John Lennon / Adjectives of Personality J-Z (with Antony Rotunno)	https://traffic.libsyn.com/secure/teacherluke/727._Describing_John_Lennon___Adjectives_of_Personality_J-Z_with_Antony_Rotunno.mp3	
728. English with Rob / Games, Music & Jingles	https://traffic.libsyn.com/secure/teacherluke/728._English_with_Rob___Games_Music__Jingles.mp3	
729. TOEFL and the Duolingo English Test (with Josh MacPherson from TSTPrep.com)	https://traffic.libsyn.com/secure/teacherluke/729._TOEFL_and_the_Duolingo_English_Test_with_Josh_MacPherson_from_TSTPrep.com.mp3	
730. Marie Connolly Returns (+ 2 songs)	https://traffic.libsyn.com/secure/teacherluke/730._Marie_Connolly_Returns__2_songs.mp3	
731. Beatles Song Lyrics / Idioms & Expressions (with Antony Rotunno)	https://traffic.libsyn.com/secure/teacherluke/731._Beatles_Song_Lyrics___Idioms__Expressions_with_Antony_Rotunno.mp3	
732. Christian from Canguro English returns	https://traffic.libsyn.com/secure/teacherluke/732._Christian_from_Canguro_English_returns.mp3	
733. A Summer Ramble	https://traffic.libsyn.com/secure/teacherluke/733._A_Summer_Ramble.mp3	
734. The War of the Worlds by H.G. Wells [Part 1] Learn English with Stories	https://traffic.libsyn.com/secure/teacherluke/734._The_War_of_the_Worlds_by_H.G._Wells_Part_1_Learn_English_with_Stories.mp3	
735. The War of the Worlds by H.G. Wells [Part 2] Learn English with Stories	https://traffic.libsyn.com/secure/teacherluke/735._The_War_of_the_Worlds_by_H.G._Wells_Part_2_Learn_English_with_Stories.mp3	
736. The War of the Worlds by H.G. Wells [Part 3] Learn English with Stories	https://traffic.libsyn.com/secure/teacherluke/736._The_War_of_the_Worlds_Part_3_Learn_English_with_Stories.mp3	
737. A Summer Ramble 2 (Late August 2021)	https://traffic.libsyn.com/secure/teacherluke/737._A_Summer_Ramble_2_Late_August_20212.mp3	
738. Do you remember…? with Mum, Dad & James / Family Stories with The Thompsons	https://traffic.libsyn.com/secure/teacherluke/738._Do_you_remember..._with_Mum_Dad__James___Family_Stories_with_The_Thompsons.mp3	
