title	url
104. Brighton Fringe Festival #1	https://teacherluke.co.uk/2012/06/07/brighton-fringe-festival-1/
103. The Queen and The Royal Family	https://teacherluke.co.uk/2012/06/04/the-queen-and-the-royal-family/
102. Competition Winners	https://teacherluke.co.uk/2012/05/30/competition-winners/
101. A Note from Luke	https://teacherluke.co.uk/2012/05/17/a-note-from-luke/
100. Going To The Pub	https://teacherluke.co.uk/2012/05/12/going-to-the-pub/
99. The Rotary Sushi Bar of English	https://teacherluke.co.uk/2012/04/29/the-rotary-sushi-bar-of-english/
98. Luke vs Oliver (Part 2)	https://teacherluke.co.uk/2012/04/28/luke-vs-oliver-part-2/
97. Luke vs Oliver (Part 1)	https://teacherluke.co.uk/2012/04/20/luke-vs-oliver-part-1/
93. Weird… or just different?	https://teacherluke.co.uk/2012/04/11/weird-or-just-different/
92. UK Royal Family Opinions – Video (Part 2) [TRANSCRIPT]	https://teacherluke.co.uk/2012/04/10/uk-royal-family-opinions-video-part-2-video-uploading-now-on-youtube/%20
91. The A to Z of Random Thoughts	https://teacherluke.co.uk/2012/04/10/the-a-to-z-of-random-thoughts/
90. Competition + Phrasal Verbs A, B + C	https://teacherluke.co.uk/2012/04/10/competition-phrasal-verbs-a-b-c/
89. A Day In The Life	https://teacherluke.co.uk/2012/03/13/a-day-in-the-life/
88. How To Play The Drums	https://teacherluke.co.uk/2012/03/12/how-to-play-the-drums/
87. 6 Idioms and 6 Phrasal Verbs	https://teacherluke.co.uk/2012/03/07/6-idioms-and-6-phrasal-verbs/
86. Criminal Law	https://teacherluke.co.uk/2012/03/07/criminal-law/
85. A Stand-up Comedy Gig	https://teacherluke.co.uk/2012/03/06/a-stand-up-comedy-gig/
84. Luke’s English Braincast	https://teacherluke.co.uk/2012/03/06/lukes-english-braincast/
83. How to Swear in British English – VERY RUDE CONTENT	https://teacherluke.co.uk/2012/01/30/how-to-swear-in-british-english-very-rude-content/
82. Voting / Elections / Politics / Government	https://teacherluke.co.uk/2012/01/30/voting-elections-politics-government/
81. What Makes a Great Teacher?	https://teacherluke.co.uk/2012/01/30/what-makes-a-great-teacher/
80. Essential Social English	https://teacherluke.co.uk/2012/01/23/essential-social-english/
79. Family Arguments and Debates	https://teacherluke.co.uk/2012/01/23/family-arguments-and-debates/
78. Christmas – It’s all about Family	https://teacherluke.co.uk/2012/01/23/christmas-its-all-about-family/
77. Bear vs Shark	https://teacherluke.co.uk/2012/01/23/bear-vs-shark/
76. Mind The Gap – How to use the London Underground	https://teacherluke.co.uk/2011/11/07/mind-the-gap-how-to-use-the-london-underground/
75. Not a Distraction!	https://teacherluke.co.uk/2011/11/03/258/
74. UK Royal Family Opinions – English Interviews in London	https://teacherluke.co.uk/2011/11/03/uk-royal-family-opinions-english-interviews-in-london/
73. Steve Jobs	https://teacherluke.co.uk/2011/10/14/steve-jobs/
72. The Cheese Episode	https://teacherluke.co.uk/2011/10/14/the-cheese-episode/
71. The Ice Cream Episode	https://teacherluke.co.uk/2011/10/14/the-ice-cream-episode/
70. Language and Music	https://teacherluke.co.uk/2011/10/14/language-and-music/
69. Common Errors / Typical Mistakes	https://teacherluke.co.uk/2011/10/14/common-errors-typical-mistakes/
68. Childhood / Growing Up / School Days – Phrasal Verbs and Expressions	https://teacherluke.co.uk/2011/10/14/childhood-growing-up-school-days-phrasal-verbs-and-expressions/
67. Cockney / London Accent	https://teacherluke.co.uk/2011/10/14/cockney-london-accent/
66. Top Advice for Learning English / Idioms with ‘say’ / Culture Shock	https://teacherluke.co.uk/2011/10/14/top-advice-for-learning-english-idioms-with-say-culture-shock/
65. London Video Interviews Pt 5	https://teacherluke.co.uk/2011/10/12/london-video-interviews-pt-5/
64. London Video Interviews Part 5 (Video)	https://teacherluke.co.uk/2011/10/12/london-video-interviews-pt-5/
63. German and British Cultural Identity – Paco Erhard interview part 2	https://teacherluke.co.uk/2011/10/12/german-and-british-cultural-identity-paco-erhard-interview-part-2/
62. Learning English – Advice from a German comedian living in London	https://teacherluke.co.uk/2011/10/12/learning-english-advice-from-a-german-comedian-living-in-london/
61. 127 Hours / ‘Hand’ Idioms	https://teacherluke.co.uk/2011/10/12/127-hours-hand-idioms/
60. The King’s Speech / ‘Mouth’ Idioms	https://teacherluke.co.uk/2011/10/12/the-kings-speech-mouth-idioms/
59. Billy Connolly Interview / More Scottish Accent	https://teacherluke.co.uk/2011/10/12/billy-connolly-interview-more-scottish-accent/
58. Scotland / Scottish Accent	https://teacherluke.co.uk/2011/10/12/scotland-scottish-accent/
57. Birmingham Accent / 12 Phrasal Verbs with the letter ‘A’	https://teacherluke.co.uk/2011/10/12/birmingham-accent-12-phrasal-verbs-with-the-letter-a/
56. British Accents and Dialects	https://teacherluke.co.uk/2011/10/12/british-accents-and-dialects/
55. Mini Podcasts Collection 1	https://teacherluke.co.uk/2011/10/12/mini-podcasts-collection-1/
54. Halloween / Guy Fawkes Night	https://teacherluke.co.uk/2011/10/11/halloween-guy-fawkes-night/
53. Discussing Grammar with My Brother	https://teacherluke.co.uk/2011/10/11/discussing-grammar-with-my-brother/
52. London Video Interviews Part 4	https://teacherluke.co.uk/2011/10/11/154/
51. Luke Answers Your Emails and Questions	https://teacherluke.co.uk/2011/10/11/luke-answers-your-emails-and-questions/
50. Good Things Come To Those Who Wait	https://teacherluke.co.uk/2011/10/11/good-things-come-to-those-who-wait/
49. Stand Up Comedy	https://teacherluke.co.uk/2011/10/11/stand-up-comedy/
48. Useful Expressions for Travelling	https://teacherluke.co.uk/2011/10/11/useful-expressions-for-travelling/
47. Travelling in Vietnam	https://teacherluke.co.uk/2011/10/11/travelling-in-vietnam/
46. I’m on Holiday! I’ll be back in a couple of weeks	https://teacherluke.co.uk/2011/10/11/46-im-on-holiday-ill-be-back-in-a-couple-of-weeks/
45. Luke & Andy’s Crime Stories	https://teacherluke.co.uk/2011/10/11/luke-andys-crime-stories/
44. Telling Anecdotes	https://teacherluke.co.uk/2011/10/11/telling-anecdotes/
43. Notting Hill Carnival Video Frustration (Out-takes)	https://wp.me/p4IuUx-29
42. London Video Interviews Pt 3 (Audio)	https://teacherluke.co.uk/2011/03/29/london-video-interviews-pt-3/
41. London Video Interviews Part 3 (Video)	https://teacherluke.co.uk/2011/03/29/london-video-interviews-pt-3/
40. Health / Feeling ill – Phrasal Verbs & Expressions	https://teacherluke.co.uk/2010/03/26/health-feeling-ill-phrasal-verbs-expressions/
39. Subtitles in Videos (Video)	https://teacherluke.co.uk/2010/03/26/subtitles-in-videos/
38. London Video Interviews Part 2 (Audio)	https://teacherluke.co.uk/2010/03/26/116/
37. London Video Interviews Part 2 (Video)	https://teacherluke.co.uk/2010/03/26/116/
36. London Video Interviews – Part 1 (Audio)	https://teacherluke.co.uk/2010/03/25/london-video-interviews-pt-1/
35. London Video Interviews – Part 1 (Video)	https://teacherluke.co.uk/2010/03/25/london-video-interviews-pt-1/
33. Money Money Money – 12 Phrasal Verbs & more…	https://teacherluke.co.uk/2009/11/15/money-money-money-12-phrasal-verbs-more/
32. Doctor Who	https://teacherluke.co.uk/2009/11/14/doctor-who/
31. Hello! / Argument Sketch	https://teacherluke.co.uk/2009/11/14/hello-argument-sketch/
30. The Mystery Continues…	https://teacherluke.co.uk/2009/11/14/the-mystery-continues/
29. Mystery Story / Narrative Tenses	https://teacherluke.co.uk/2009/11/12/mystery-story-narrative-tenses/
28. Interview with a Native Speaker – The Weather	https://teacherluke.co.uk/2009/11/12/interview-with-a-native-speaker-the-weather/
27. British Weather (Lots of exciting vocabulary!!!)	https://teacherluke.co.uk/2009/11/10/british-weather-lots-of-exciting-vocabulary/
26. Are you a good learner of English?	https://teacherluke.co.uk/2009/11/10/are-you-a-good-learner-of-english/
25. Notting Hill Carnival – 40 Phrasal Verbs	https://teacherluke.co.uk/2009/11/07/notting-hill-carnival-40-phrasal-verbs/
24. Music Idioms	https://teacherluke.co.uk/2009/11/07/music-idioms/
23. Summer Music Festivals	https://teacherluke.co.uk/2009/10/20/summer-music-festivals/
22. Full Interview with Vicky from China	https://teacherluke.co.uk/2009/10/20/full-interview-with-vicky-from-china/
21. Learning English with Podcasts – Advice from a Chinese student at Oxford University	https://teacherluke.co.uk/2009/10/20/learning-english-with-podcasts-advice-from-a-chinese-student-at-oxford-university/
20. Beware of Bad Pronunciation	https://teacherluke.co.uk/2009/10/19/beware-of-bad-pronunciation/
19. Passive Verb Forms	https://teacherluke.co.uk/2009/10/19/passive-verb-forms/
18. 10 More Phrasal Verbs	https://teacherluke.co.uk/2009/10/19/46/
17. Hello To My Listeners Around The World	https://teacherluke.co.uk/2009/10/19/hello-to-my-listeners-around-the-world/
16. Michael Jackson	https://teacherluke.co.uk/2009/10/19/episode-11-michael-jackson/
15. Extra Podcast – 12 Phrasal Verbs	https://teacherluke.co.uk/2009/10/19/extra-podcast-12-phrasal-verbs/
14. British & American Pronunciation	https://teacherluke.co.uk/2009/10/19/episode-10-british-and-american-pronunciation/
13. Video Podcast – I LIKE IT!	https://teacherluke.co.uk/2009/10/19/video-podcast-i-like-it/
12. Extra Podcast – Quick Hello 3	https://teacherluke.co.uk/2009/10/19/extra-podcast-quick-hello-3/
11. Men vs Women	https://teacherluke.co.uk/2009/10/19/episode-9-men-vs-women/
10. Extra Podcast – Quick Hello 2	https://teacherluke.co.uk/2009/10/19/extra-podcast-quick-hello-2/
9. Travelling in India	https://teacherluke.co.uk/2009/10/19/episode-8-travelling-in-india/
8. Dating and Relationships	https://teacherluke.co.uk/2009/10/19/episode-7-dating-and-relationships/
7. Susan Boyle	https://teacherluke.co.uk/2009/04/30/episode-6-susan-boyle/
6. Vampires!	https://teacherluke.co.uk/2009/04/24/episode-5-vampires/
5. Joaquin Phoenix	https://teacherluke.co.uk/2009/04/23/episode-4-joaquin-phoenix/
4. Extra Podcast – Quick Hello	https://teacherluke.co.uk/2009/04/19/extra-podcast-quick-hello/
3. Music/The Beatles	https://teacherluke.co.uk/2009/04/15/episode-3-musicthe-beatles/
2. Easter / Interview with my Dad / Language Focus: Adverbials	https://teacherluke.co.uk/2009/04/14/episode-2-easter/
1. Introduction	https://teacherluke.co.uk/2009/04/12/episode-1-introduction/
